id,code,name,reconcile,user_type_id/id
account_one_462900,462900,運輸收入折讓,FALSE,account.data_account_type_revenue
account_one_463000,463000,空中營業收入,FALSE,account.data_account_type_revenue
account_one_464100,464100,裝置收入,FALSE,account.data_account_type_revenue
account_one_464900,464900,裝置收入折讓,FALSE,account.data_account_type_revenue
account_one_465100,465100,技術服務收入,FALSE,account.data_account_type_revenue
account_one_465900,465900,技術服務收入折讓,FALSE,account.data_account_type_revenue
account_one_466100,466100,加工收入,FALSE,account.data_account_type_revenue
account_one_466900,466900,加工收入折讓,FALSE,account.data_account_type_revenue
account_one_467100,467100,維修收入,FALSE,account.data_account_type_revenue
account_one_467900,467900,維修收入折讓,FALSE,account.data_account_type_revenue
account_one_468100,468100,其他勞務收入,FALSE,account.data_account_type_revenue
account_one_468900,468900,其他勞務收入折讓,FALSE,account.data_account_type_revenue
account_one_488100,488100,其他營業收入,FALSE,account.data_account_type_revenue
account_one_488900,488900,其他營業收入折讓,FALSE,account.data_account_type_revenue
account_one_511200,511200,天然氣銷貨成本(天然氣業),FALSE,account.data_account_type_direct_costs
account_one_512000,512000,專櫃銷貨成本(百貨業適用),FALSE,account.data_account_type_direct_costs
account_one_520000,520000,投資支出(投資公司適用),FALSE,account.data_account_type_direct_costs
account_one_521000,521000,金融資產(負債)出售淨損失,FALSE,account.data_account_type_direct_costs
account_one_522100,522100,投資損失,FALSE,account.data_account_type_direct_costs
account_one_522200,522200,採用權益法之關聯企業及合資損失之份額,FALSE,account.data_account_type_direct_costs
account_one_522300,522300,透過損益按公允價值衡量之金融資產(負債)損失,FALSE,account.data_account_type_direct_costs
account_one_524000,524000,利息費用,FALSE,account.data_account_type_direct_costs
account_one_526000,526000,地產出售成本,FALSE,account.data_account_type_direct_costs
account_one_531000,531000,租賃成本,FALSE,account.data_account_type_direct_costs
account_one_533000,533000,倉儲成本,FALSE,account.data_account_type_direct_costs
account_one_534000,534000,電信成本(電訊網路業),FALSE,account.data_account_type_direct_costs
account_one_540000,540000,旅遊服務成本(觀光飯店業適用),FALSE,account.data_account_type_direct_costs
account_one_541000,541000,餐旅服務成本,FALSE,account.data_account_type_direct_costs
account_one_541100,541100,客房成本,FALSE,account.data_account_type_direct_costs
account_one_541200,541200,餐飲成本,FALSE,account.data_account_type_direct_costs
account_one_541300,541300,電話及電報成本,FALSE,account.data_account_type_direct_costs
account_one_541800,541800,其他餐旅服務成本,FALSE,account.data_account_type_direct_costs
account_one_542000,542000,育樂成本,FALSE,account.data_account_type_direct_costs
account_one_542100,542100,出售門票成本,FALSE,account.data_account_type_direct_costs
account_one_542200,542200,商品成本,FALSE,account.data_account_type_direct_costs
account_one_542300,542300,遊樂成本,FALSE,account.data_account_type_direct_costs
account_one_550000,550000,營建工程成本,FALSE,account.data_account_type_direct_costs
account_one_551000,551000,營建成本,FALSE,account.data_account_type_direct_costs
account_one_552000,552000,工程成本,FALSE,account.data_account_type_direct_costs
account_one_561100,561100,勞務成本,FALSE,account.data_account_type_direct_costs
account_one_561800,561800,設計成本,FALSE,account.data_account_type_direct_costs
account_one_562000,562000,"運輸成本(海陸運輸業、航空業適用)		",FALSE,account.data_account_type_direct_costs
account_one_562100,562100,"海運成本		",FALSE,account.data_account_type_direct_costs
account_one_562200,562200,"陸運成本		",FALSE,account.data_account_type_direct_costs
account_one_562300,562300,"空運成本		",FALSE,account.data_account_type_direct_costs
account_one_562400,562400,"場站及運務成本		",FALSE,account.data_account_type_direct_costs
account_one_562500,562500,"旅客服務成本		",FALSE,account.data_account_type_direct_costs
account_one_563000,563000,"空中營業成本		",FALSE,account.data_account_type_direct_costs
account_one_564000,564000,"裝置成本		",FALSE,account.data_account_type_direct_costs
account_one_565000,565000,"技術服務費用		",FALSE,account.data_account_type_direct_costs
account_one_566000,566000,"加工成本		",FALSE,account.data_account_type_direct_costs
account_one_567000,567000,"維修成本		",FALSE,account.data_account_type_direct_costs
account_one_568000,568000,"其他勞務成本		",FALSE,account.data_account_type_direct_costs
account_one_570000,570000,標準成本差異,FALSE,account.data_account_type_direct_costs
account_one_571000,571000,直接原料差異,FALSE,account.data_account_type_direct_costs
account_one_571100,571100,直接原料價格差異,FALSE,account.data_account_type_direct_costs
account_one_571200,571200,直接原料數量差異,FALSE,account.data_account_type_direct_costs
account_one_572000,572000,直接人工,FALSE,account.data_account_type_direct_costs
account_one_572100,572100,直接人工費率差異,FALSE,account.data_account_type_direct_costs
account_one_572200,572200,直接人工效率差異,FALSE,account.data_account_type_direct_costs
account_one_573000,573000,製造費用,FALSE,account.data_account_type_direct_costs
account_one_573100,573100,製造費用用款差異,FALSE,account.data_account_type_direct_costs
account_one_573200,573200,製造費用效率差異,FALSE,account.data_account_type_direct_costs
account_one_573300,573300,製造費用數量差異,FALSE,account.data_account_type_direct_costs
account_one_580000,580000,其他營業成本,FALSE,account.data_account_type_direct_costs
account_one_585000,585000,原始認列生物資產及農產品之利益(損失),FALSE,account.data_account_type_direct_costs
account_one_586000,586000,生物資產當期公允價值減出售成本之變動利益(損失),FALSE,account.data_account_type_direct_costs
account_one_591000,591000,未實現銷貨利益(損失),FALSE,account.data_account_type_direct_costs
account_one_592000,592000,已實現銷貨利益(損失),FALSE,account.data_account_type_direct_costs
account_one_610000,610000,推銷費用,FALSE,account.data_account_type_expenses
account_one_611000,611000,推銷費用-薪資支出,FALSE,account.data_account_type_expenses
account_one_611100,611100,推銷費用-租金支出,FALSE,account.data_account_type_expenses
account_one_611200,611200,推銷費用-文具用品,FALSE,account.data_account_type_expenses
account_one_611300,611300,推銷費用-旅費,FALSE,account.data_account_type_expenses
account_one_611400,611400,推銷費用-運費,FALSE,account.data_account_type_expenses
account_one_611500,611500,推銷費用-郵電費,FALSE,account.data_account_type_expenses
account_one_611600,611600,推銷費用-修繕費,FALSE,account.data_account_type_expenses
account_one_611700,611700,推銷費用-廣告費,FALSE,account.data_account_type_expenses
account_one_611800,611800,推銷費用-水電瓦斯費,FALSE,account.data_account_type_expenses
account_one_611900,611900,推銷費用-保險費,FALSE,account.data_account_type_expenses
account_one_612000,612000,推銷費用-交際費,FALSE,account.data_account_type_expenses
account_one_612100,612100,推銷費用-捐贈,FALSE,account.data_account_type_expenses
account_one_612200,612200,推銷費用-稅捐,FALSE,account.data_account_type_expenses
account_one_612400,612400,推銷費用-折舊,FALSE,account.data_account_type_depreciation
account_one_612500,612500,推銷費用-各項攤提,FALSE,account.data_account_type_depreciation
account_one_612700,612700,推銷費用-伙食費,FALSE,account.data_account_type_expenses
account_one_612800,612800,推銷費用-職工福利,FALSE,account.data_account_type_expenses
account_one_613000,613000,推銷費用-佣金支出,FALSE,account.data_account_type_expenses
account_one_613100,613100,推銷費用-訓練費,FALSE,account.data_account_type_expenses
account_one_613200,613200,推銷費用-進出口費用,FALSE,account.data_account_type_expenses
account_one_615100,615100,"推銷費用-漁業作業費用		",FALSE,account.data_account_type_expenses
account_one_615300,615300,"推銷費用-漁貨銷售費用		",FALSE,account.data_account_type_expenses
account_one_618800,618800,推銷費用-其他費用,FALSE,account.data_account_type_expenses
account_one_620000,620000,管理費用,FALSE,account.data_account_type_expenses
account_one_621000,621000,管理費用-薪資支出,FALSE,account.data_account_type_expenses
account_one_621100,621100,管理費用-租金支出,FALSE,account.data_account_type_expenses
account_one_621200,621200,管理費用-文具用品,FALSE,account.data_account_type_expenses
account_one_621300,621300,管理費用-旅費,FALSE,account.data_account_type_expenses
account_one_621400,621400,管理費用-運費,FALSE,account.data_account_type_expenses
account_one_621500,621500,管理費用-郵電費,FALSE,account.data_account_type_expenses
account_one_621600,621600,管理費用-修繕費,FALSE,account.data_account_type_expenses
account_one_621700,621700,管理費用-廣告費,FALSE,account.data_account_type_expenses
account_one_621800,621800,管理費用-水電瓦斯費,FALSE,account.data_account_type_expenses
account_one_621900,621900,管理費用-保險費,FALSE,account.data_account_type_expenses
account_one_622000,622000,管理費用-交際費,FALSE,account.data_account_type_expenses
account_one_622100,622100,管理費用-捐贈,FALSE,account.data_account_type_expenses
account_one_622200,622200,管理費用-稅捐,FALSE,account.data_account_type_expenses
account_one_622300,622300,管理費用-呆帳損失,FALSE,account.data_account_type_expenses
account_one_622400,622400,管理費用-折舊,FALSE,account.data_account_type_depreciation
account_one_622500,622500,管理費用-各項攤提,FALSE,account.data_account_type_depreciation
account_one_622700,622700,管理費用-伙食費,FALSE,account.data_account_type_expenses
account_one_622800,622800,管理費用-職工福利,FALSE,account.data_account_type_expenses
account_one_622900,622900,管理費用-研究發展費用,FALSE,account.data_account_type_expenses
account_one_623100,623100,管理費用-訓練費,FALSE,account.data_account_type_expenses
account_one_623200,623200,管理費用-網路服務費,FALSE,account.data_account_type_expenses
account_one_623300,623300,管理費用-保全費,FALSE,account.data_account_type_expenses
account_one_628800,628800,管理費用-其他費用,FALSE,account.data_account_type_expenses
account_one_630000,630000,研究發展費用,FALSE,account.data_account_type_expenses
account_one_631000,631000,研究發展費用-薪資支出,FALSE,account.data_account_type_expenses
account_one_631100,631100,研究發展費用-租金支出,FALSE,account.data_account_type_expenses
account_one_631200,631200,研究發展費用-文具用品,FALSE,account.data_account_type_expenses
account_one_631300,631300,研究發展費用-旅費,FALSE,account.data_account_type_expenses
account_one_631400,631400,研究發展費用-運費,FALSE,account.data_account_type_expenses
account_one_631500,631500,研究發展費用-郵電費,FALSE,account.data_account_type_expenses
account_one_631600,631600,研究發展費用-修繕費,FALSE,account.data_account_type_expenses
account_one_631800,631800,研究發展費用-水電瓦斯費,FALSE,account.data_account_type_expenses
account_one_631900,631900,研究發展費用-保險費,FALSE,account.data_account_type_expenses
account_one_632000,632000,研究發展費用-交際費,FALSE,account.data_account_type_expenses
account_one_632100,632100,研究發展費用-捐贈,FALSE,account.data_account_type_expenses
account_one_632200,632200,研究發展費用-稅捐,FALSE,account.data_account_type_expenses
account_one_632400,632400,研究發展費用-折舊及折耗,FALSE,account.data_account_type_depreciation
account_one_632500,632500,研究發展費用-各項攤提,FALSE,account.data_account_type_depreciation
account_one_632700,632700,研究發展費用-伙食費,FALSE,account.data_account_type_expenses
account_one_632800,632800,研究發展費用-職工福利,FALSE,account.data_account_type_expenses
account_one_632900,632900,研究發展費用-委託研究費,FALSE,account.data_account_type_expenses
account_one_633100,633100,研究發展費用-訓練費,FALSE,account.data_account_type_expenses
account_one_638800,638800,研究發展費用-其他費用,FALSE,account.data_account_type_expenses
account_one_645000,645000,預期信用減損損失(利益),FALSE,account.data_account_type_expenses
account_one_651000,651000,其他收益,FALSE,account.data_account_type_other_income
account_one_655000,655000,其他費損,FALSE,account.data_account_type_other_income
account_one_701000,701000,其他收入,FALSE,account.data_account_type_other_income
account_one_702000,702000,其他利益及損失,FALSE,account.data_account_type_other_income
account_one_703000,703000,除列按攤銷後成本衡量金融資產淨損益,FALSE,account.data_account_type_other_income
account_one_705000,705000,財務成本,FALSE,account.data_account_type_other_income
account_one_705500,705500,預期信用減損損失(利益),FALSE,account.data_account_type_other_income
account_one_706000,706000,採用權益法認列之關聯企業及合資損益之份額,FALSE,account.data_account_type_other_income
account_one_707000,707000,採用權益法認列之子公司、關聯企業及合資損益之份額,FALSE,account.data_account_type_other_income
account_one_708000,708000,金融資產重分類淨損益,FALSE,account.data_account_type_other_income
account_one_710000,710000,利息收入,FALSE,account.data_account_type_other_income
account_one_710100,710100,銀行存款利息,FALSE,account.data_account_type_other_income
account_one_710200,710200,按攤銷後成本衡量之金融資產利息收入,FALSE,account.data_account_type_other_income
account_one_710300,710300,無活絡市場債務工具投資利息收入,FALSE,account.data_account_type_other_income
account_one_710400,710400,持有至到期日金融資產利息收入,FALSE,account.data_account_type_other_income
account_one_710500,710500,其他利息收入,FALSE,account.data_account_type_other_income
account_one_710600,710600,透過其他綜合損益按公允價值衡量之金融資產利息收入,FALSE,account.data_account_type_other_income
account_one_710700,710700,合約資產利息收入,FALSE,account.data_account_type_other_income
account_one_711000,711000,租金收入,FALSE,account.data_account_type_other_income
account_one_712000,712000,權利金收入,FALSE,account.data_account_type_other_income
account_one_713000,713000,股利收入,FALSE,account.data_account_type_other_income
account_one_714000,714000,廉價購買利益,FALSE,account.data_account_type_other_income
account_one_715000,715000,手續費收入,FALSE,account.data_account_type_other_income
account_one_715100,715100,非透過損益按公允價值衡量之金融資產所產生之手續費收入,FALSE,account.data_account_type_other_income
account_one_715200,715200,非以透過損益按公允價值衡量之金融負債所產生之手續費收益入,FALSE,account.data_account_type_other_income
account_one_715300,715300,由信託及受託活動產生之手續費收益入,FALSE,account.data_account_type_other_income
account_one_715900,715900,其他手續費收入,FALSE,account.data_account_type_other_income
account_one_716000,716000,違約金收入,FALSE,account.data_account_type_other_income
account_one_717000,717000,歸墊收入,FALSE,account.data_account_type_other_income
account_one_717500,717500,壞帳轉回利益,FALSE,account.data_account_type_other_income
account_one_718000,718000,沖銷逾期應付款利益,FALSE,account.data_account_type_other_income
account_one_719000,719000,其他收入-其他,FALSE,account.data_account_type_other_income
account_one_721000,721000,處分不動產、廠房及設備利益,FALSE,account.data_account_type_other_income
account_one_721500,721500,處分投資性不動產利益,FALSE,account.data_account_type_other_income
account_one_722000,722000,處分無形資產利益,FALSE,account.data_account_type_other_income
account_one_722500,722500,處分投資利益,FALSE,account.data_account_type_other_income
account_one_723000,723000,外幣兌換利益,FALSE,account.data_account_type_other_income
account_one_723500,723500,透過損益按公允價值衡量之金融資產(負債)利益,FALSE,account.data_account_type_other_income
account_one_724000,724000,按攤銷後成本衡量之金融負債利益,FALSE,account.data_account_type_other_income
account_one_724500,724500,原始認列生物資產及農產品之利益,FALSE,account.data_account_type_other_income
account_one_725000,725000,生物資產當期公允價值減出售成本之變動之利益,FALSE,account.data_account_type_other_income
account_one_725500,725500,公允價值調整利益-投資性不動產,FALSE,account.data_account_type_other_income
account_one_726000,726000,不動產、廠房及設備重估價利益,FALSE,account.data_account_type_other_income
account_one_726500,726500,無形資產重估價利益,FALSE,account.data_account_type_other_income
account_one_727000,727000,減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727100,727100,金融資產減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727200,727200,待出售非流動資產(或處分群組)減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727300,727300,不動產、廠房及設備減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727400,727400,投資性不動產減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727500,727500,無形資產減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727600,727600,生物資產減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727700,727700,探勘及評估資產減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727800,727800,待分配予業主之非流動資產(或處分群組)減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_727900,727900,其他減損迴轉利益,FALSE,account.data_account_type_other_income
account_one_730000,730000,避險工具之利益-公允價值避險,FALSE,account.data_account_type_other_income
account_one_730500,730500,歸因於所規避風險之被避險項目之利益-公允價值避險,FALSE,account.data_account_type_other_income
account_one_731000,731000,現金流量避險無效而認列於損益之利益,FALSE,account.data_account_type_other_income
account_one_731500,731500,現金流量避險有效而自權益轉列之利益,FALSE,account.data_account_type_other_income
account_one_732000,732000,國外營運機構淨投資避險無效而認列於損益之利益,FALSE,account.data_account_type_other_income
account_one_735000,735000,除列按攤銷後成本衡量之金融資產之利益,FALSE,account.data_account_type_other_income
account_one_736000,736000,金融資產重分類利益,FALSE,account.data_account_type_other_income
account_one_737000,737000,採用權益法認列之關聯企業及合資利益之份額,FALSE,account.data_account_type_other_income
account_one_737500,737500,採用權益法認列之子公司、關聯企業及合資利益之份額,FALSE,account.data_account_type_other_income
account_one_738000,738000,預期信用減損利益,FALSE,account.data_account_type_other_income
account_one_751000,751000,利息費用,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_752000,752000,負債性特別股股息,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_753000,753000,手續費支出,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_753100,753100,非以透過損益按公允價值衡量之金融負債所產生之手續費費損用,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_753200,753200,非透過損益按公允價值衡量之金融資產所產生之手續費費損用,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_753300,753300,由信託及受託活動產生之手續費損用,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_754000,754000,停工損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_755000,755000,虧損性合約損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_756000,756000,保證合約損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_758000,758000,賠償損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_759000,759000,什項支出,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_761000,761000,處分不動產、廠房及設備損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_761500,761500,處分投資性不動產損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_762000,762000,處分無形資產損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_762500,762500,處分投資損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_763000,763000,外幣兌換損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_763500,763500,透過損益按公允價值衡量之金融資產(負債)損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_764000,764000,按攤銷後成本衡量之金融負債損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_764500,764500,原始認列生物資產及農產品之損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_765000,765000,生物資產當期公允價值減出售成本之變動之損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_765500,765500,公允價值調整損失-投資性不動產,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_766000,766000,不動產、廠房及設備重估價損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_766500,766500,無形資產重估價損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767000,767000,減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767100,767100,金融資產減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767200,767200,待出售非流動資產(或處分群組)減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767300,767300,不動產、廠房及設備減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767400,767400,投資性不動產減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767500,767500,無形資產減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767600,767600,生物資產減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767700,767700,探勘及評估資產減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767800,767800,待分配予業主之非流動資產(或處分群組)減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_767900,767900,其他減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_770000,770000,避險工具之損失-公允價值避險,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_770500,770500,歸因於所規避風險之被避險項目之損失-公允價值避險,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_771000,771000,現金流量避險無效而認列於損益之損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_771500,771500,現金流量避險有效自權益轉列之損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_772000,772000,國外營運機構淨投資避險無效而認列於損益之損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_775000,775000,除列按攤銷後成本衡量之金融資產之損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_776000,776000,金融資產重分類損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_777000,777000,採用權益法認列之關聯企業及合資損失之份額,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_777500,777500,採用權益法認列之子公司、關聯企業及合資損失之份額,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_788000,788000,預期信用減損損失,FALSE,l10n_tw_standard_ifrss.account_type_non-operating_expenses
account_one_795000,795000,所得稅費用（利益）,FALSE,l10n_tw_standard_ifrss.account_type_income_tax_expense
account_one_795100,795100,本期所得稅費用（利益）,FALSE,l10n_tw_standard_ifrss.account_type_income_tax_expense
account_one_795200,795200,遞延所得稅費用（利益）,FALSE,l10n_tw_standard_ifrss.account_type_income_tax_expense
account_one_810100,810100,停業單位稅後損益,FALSE,l10n_tw_standard_ifrss.account_type_discontinued_operations
account_one_810200,810200,停業單位資產或處分群組處分損益(稅後),FALSE,l10n_tw_standard_ifrss.account_type_discontinued_operations
account_one_810300,810300,"停業單位資產或處分群組按公允價值減出售成本衡量損益		(稅後)",FALSE,l10n_tw_standard_ifrss.account_type_discontinued_operations
account_one_831100,831100,確定福利計畫之再衡量數,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_831200,831200,不動產重估增值,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_831300,831300,指定按公允價值衡量之金融負債信用風險變動影響數,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_831400,831400,與待出售非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_831500,831500,與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_831600,831600,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_831700,831700,避險工具之損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832000,832000,採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832100,832100,採用權益法認列關聯企業及合資之確定福利計畫再衡量數,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832200,832200,採用權益法認列關聯企業及合資之不動產重估增值,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832300,832300,採用權益法認列關聯企業及合資之指定損益按公允價值衡量之金融負債信用風險變動影響數,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832400,832400,採用權益法認列關聯企業及合資之與待出售非流動資產直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832500,832500,採用權益法認列關聯企業及合資之與與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832600,832600,採用權益法認列關聯企業及合資之透過其他綜合損益按公允價值衡量權益工具未實現評價損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_832700,832700,採用權益法認列關聯企業及合資之避險工具之損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833000,833000,採用權益法認列之子公司、關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833100,833100,採用權益法認列子公司、關聯企業及合資之確定福利計畫再衡量數,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833200,833200,採用權益法認列子公司、關聯企業及合資之不動產重估增值,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833300,833300,採用權益法認列子公司、關聯企業及合資之指定損益按公允價值衡量之金融負債信用風險變動影響數,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833400,833400,採用權益法認列子公司、關聯企業及合資之與待出售非流動資產直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833500,833500,採用權益法認列之子公司、關聯企業及合資之與與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833600,833600,採用權益法認列子公司、關聯企業及合資之透過其他綜合損益按公允價值衡量權益工具未實現損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_833700,833700,採用權益法認列子公司、關聯企業及合資之避險工具之損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_834100,834100,不重分類至損益之其他項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_834900,834900,與不重分類之項目相關之所得稅,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836000,836000,後續可能重分類至損益之項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836100,836100,國外營運機構財務報表換算之兌換差額,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836200,836200,備供出售金融資產未實現評價損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836300,836300,現金流量避險中屬有效避險部分之避險工具利益(損失),FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836400,836400,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失),FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836500,836500,與待出售非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836600,836600,與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836700,836700,透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_836800,836800,避險工具之損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837000,837000,採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837100,837100,採用權益法認列關聯企業及合資之國外營運機構財務報表換算之兌換差額,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837200,837200,採用權益法認列關聯企業及合資之備供出售金融資產未實現損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837300,837300,採用權益法認列關聯企業及合資之現金流量避險中屬有效避險部分之避險工具利益(損失),FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837400,837400,採用權益法認列關聯企業及合資國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失),FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837500,837500,採用權益法認列之關聯企業及合資之其他綜合損益之份額-與待出售非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837600,837600,採用權益法認列之關聯企業及合資之其他綜合損益之份額-與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837700,837700,採用權益法認列之關聯企業及合資之其他綜合損益之份額-透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_837800,837800,採用權益法認列之關聯企業及合資之其他綜合損益之份額-避險工具之損益,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
account_one_838000,838000,採用權益法認列之子公司、關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,FALSE,l10n_tw_standard_ifrss.account_type_other_comprehensive
